gs0-eth0	172.16.6.35
s1-eth1555	None
sat525-eth5	10.0.171.33
gs0-eth1	10.0.171.34
gs1-eth0	172.16.6.36
s1-eth1556	None
sat1294-eth5	10.1.155.81
gs1-eth1	10.1.155.82
gs2-eth0	172.16.6.37
s1-eth1557	None
sat1470-eth6	10.1.208.65
gs2-eth1	10.1.208.66
gs3-eth0	172.16.6.38
s1-eth1558	None
sat1508-eth5	10.1.220.193
gs3-eth1	10.1.220.194
gs4-eth0	172.16.6.39
s1-eth1559	None
sat344-eth5	10.0.113.65
gs4-eth1	10.0.113.66
gs5-eth0	172.16.6.40
s1-eth1560	None
sat1145-eth5	10.1.109.177
gs5-eth1	10.1.109.178
gs6-eth0	172.16.6.41
s1-eth1561	None
sat1530-eth7	10.1.227.209
gs6-eth1	10.1.227.210
gs7-eth0	172.16.6.42
s1-eth1562	None
sat524-eth5	10.0.170.177
gs7-eth1	10.0.170.178
gs8-eth0	172.16.6.43
s1-eth1563	None
sat90-eth5	10.0.34.209
gs8-eth1	10.0.34.210
gs9-eth0	172.16.6.44
s1-eth1564	None
sat1175-eth5	10.1.118.209
gs9-eth1	10.1.118.210
gs10-eth0	172.16.6.45
s1-eth1565	None
sat1339-eth6	10.1.169.17
gs10-eth1	10.1.169.18
gs11-eth0	172.16.6.46
s1-eth1566	None
sat257-eth6	10.0.86.129
gs11-eth1	10.0.86.130
gs12-eth0	172.16.6.47
s1-eth1567	None
sat1509-eth5	10.1.221.33
gs12-eth1	10.1.221.34
gs13-eth0	172.16.6.48
s1-eth1568	None
sat362-eth5	10.0.119.49
gs13-eth1	10.0.119.50
gs14-eth0	172.16.6.49
s1-eth1569	None
sat4-eth6	10.0.8.65
gs14-eth1	10.0.8.66
gs15-eth0	172.16.6.50
s1-eth1570	None
sat446-eth5	10.0.146.33
gs15-eth1	10.0.146.34
gs16-eth0	172.16.6.51
s1-eth1571	None
sat885-eth5	10.1.30.113
gs16-eth1	10.1.30.114
gs17-eth0	172.16.6.52
s1-eth1572	None
sat1441-eth6	10.1.199.113
gs17-eth1	10.1.199.114
gs18-eth0	172.16.6.53
s1-eth1573	None
sat578-eth5	10.0.187.17
gs18-eth1	10.0.187.18
gs19-eth0	172.16.6.54
s1-eth1574	None
sat492-eth5	10.0.160.113
gs19-eth1	10.0.160.114
gs20-eth0	172.16.6.55
s1-eth1575	None
sat467-eth5	10.0.152.97
gs20-eth1	10.0.152.98
gs21-eth0	172.16.6.56
s1-eth1576	None
sat1474-eth6	10.1.209.161
gs21-eth1	10.1.209.162
gs22-eth0	172.16.6.57
s1-eth1577	None
sat904-eth6	10.1.36.49
gs22-eth1	10.1.36.50
gs23-eth0	172.16.6.58
s1-eth1578	None
sat1497-eth5	10.1.217.81
gs23-eth1	10.1.217.82
gs24-eth0	172.16.6.59
s1-eth1579	None
sat1393-eth5	10.1.185.1
gs24-eth1	10.1.185.2
gs25-eth0	172.16.6.60
s1-eth1580	None
sat492-eth6	10.0.160.129
gs25-eth1	10.0.160.130
gs26-eth0	172.16.6.61
s1-eth1581	None
sat1297-eth5	10.1.156.65
gs26-eth1	10.1.156.66
gs27-eth0	172.16.6.62
s1-eth1582	None
sat1178-eth5	10.1.120.17
gs27-eth1	10.1.120.18
