1076	77
1091	32
1098	82
1118	73
1147	46
1152	84
1191	21
1215	17
1228	50
1239	55
1244	69
1285	2, 43, 67
1291	3, 18, 59
1292	12
1303	6
1333	14
1337	7, 33
1352	75
1392	68
1468	39
1480	71
0	96
25	72
51	38
68	1
129	36
131	28, 30
156	82
157	55
158	68
176	41
177	53
188	50
207	99
208	15
209	6, 23
226	12
238	43, 51, 81, 93
251	35, 46
252	19, 47
258	20
259	5, 76
262	29
263	48, 63
276	83
277	92
283	86, 95
322	97
332	3
368	90
444	74
473	56
508	9, 88
609	84
610	89
657	34
659	16
678	22
821	54, 69
823	71
859	37
860	94
877	78
884	60, 62
898	64
934	70
937	27
938	14, 79
953	49
987	57
1021	4, 58, 61
1022	11
1032	44
1073	80
1076	26
1089	32
1095	10, 13
1115	73
1121	77
1139	24
1216	17
1217	25, 42, 45
1222	21
1240	40, 87
1262	98
1292	59
1304	2, 67
1311	31, 65
1312	85
1323	18
1357	0, 7, 33
1389	75
1446	8
1477	66
1480	39
1509	91
1522	52
28	96
47	38
92	4, 44, 61
111	58
151	28, 30, 36
153	13
196	53
203	99
234	87
235	85
249	40
255	20
265	31
266	19, 25, 42, 45, 47, 95
267	35, 46
277	29
296	48
362	62
396	57
473	98
476	37
637	89
655	84
661	66
680	34
682	22
789	72
811	92
855	94
887	56
888	60
900	78
902	91
917	76, 83
919	64, 74
929	5
930	70
965	9, 88
968	14
969	79
1048	11
1073	26
1084	97
1093	80
1094	1
1104	32
1114	63
1115	10, 82
1116	77
1133	27
1203	21, 73
1204	24
1232	50
1243	17
1244	15, 41, 55
1262	54
1272	90
1276	69
1281	86
1295	59
1296	12
1307	2, 43, 51, 67
1320	3, 18
1329	23, 81, 93
1332	6
1354	7, 33, 65
1385	75
1408	68
1409	0
1426	16
1462	8
1477	39
1505	71
1506	49
1519	52
14	52
80	72
107	38
115	1
169	4, 58
187	28
188	36
189	13
226	10, 82
227	41
230	68
243	99
244	15
245	87, 93
271	43
281	12
290	29
293	5, 76
294	20
299	51, 67
300	35, 46
312	83
324	48
325	25, 42, 45, 86, 95
343	63
345	65
349	17
357	32, 97
368	26
369	3
417	70
420	90
485	98
518	9, 56, 64, 74
578	88
680	89
695	34
697	16
727	22
839	96
851	54
872	92
893	37
919	91
923	60, 62
926	94
930	8, 78
963	24
984	14
1001	49
1013	79
1037	57
1058	11, 61
1088	44
1089	30
1131	80
1158	77
1164	27
1181	73
1201	84
1257	21
1262	19, 47
1267	40
1277	50
1293	69
1297	55
1338	59
1347	2, 81
1359	18
1367	6, 23
1387	31, 53, 85
1403	7, 33
1410	75
1424	0
1515	39
1538	71
1540	66
60	96
81	72
116	1, 38
168	36
186	28, 30
187	10
217	13, 82
225	41
226	6, 23
244	53
272	81, 93
292	29
294	76
300	40, 43, 51
310	20
328	83
342	48, 63
344	65
356	32
373	97
384	26
394	3
442	57
515	98
579	88
661	89
696	34
700	16
725	22
833	54, 69
870	92
895	37
922	60, 62
924	94
929	8
958	56
964	91
977	5
979	9, 64, 74
982	24
984	52
994	70
999	14, 79
1000	49
1084	39
1086	11, 44
