gs0-eth0	172.16.6.35
s1-eth1555	None
sat184-eth5	10.0.65.209
gs0-eth1	10.0.65.210
gs1-eth0	172.16.6.36
s1-eth1556	None
sat1505-eth5	10.1.226.209
gs1-eth1	10.1.226.210
gs2-eth0	172.16.6.37
s1-eth1557	None
sat133-eth5	10.0.49.81
gs2-eth1	10.0.49.82
gs3-eth0	172.16.6.38
s1-eth1558	None
sat1177-eth5	10.1.126.81
gs3-eth1	10.1.126.82
gs4-eth0	172.16.6.39
s1-eth1559	None
sat880-eth5	10.1.32.209
gs4-eth1	10.1.32.210
gs5-eth0	172.16.6.40
s1-eth1560	None
sat802-eth5	10.1.8.161
gs5-eth1	10.1.8.162
gs6-eth0	172.16.6.41
s1-eth1561	None
sat1167-eth5	10.1.123.49
gs6-eth1	10.1.123.50
gs7-eth0	172.16.6.42
s1-eth1562	None
sat1260-eth7	10.1.151.225
gs7-eth1	10.1.151.226
gs8-eth0	172.16.6.43
s1-eth1563	None
sat766-eth6	10.0.246.225
gs8-eth1	10.0.246.226
gs9-eth0	172.16.6.44
s1-eth1564	None
sat361-eth7	10.0.121.161
gs9-eth1	10.0.121.162
gs10-eth0	172.16.6.45
s1-eth1565	None
sat989-eth5	10.1.67.49
gs10-eth1	10.1.67.50
gs11-eth0	172.16.6.46
s1-eth1566	None
sat1473-eth5	10.1.216.193
gs11-eth1	10.1.216.194
gs12-eth0	172.16.6.47
s1-eth1567	None
sat145-eth6	10.0.53.161
gs12-eth1	10.0.53.162
gs13-eth0	172.16.6.48
s1-eth1568	None
sat989-eth6	10.1.67.65
gs13-eth1	10.1.67.66
gs14-eth0	172.16.6.49
s1-eth1569	None
sat1276-eth5	10.1.156.209
gs14-eth1	10.1.156.210
gs15-eth0	172.16.6.50
s1-eth1570	None
sat1074-eth5	10.1.93.193
gs15-eth1	10.1.93.194
gs16-eth0	172.16.6.51
s1-eth1571	None
sat559-eth5	10.0.183.145
gs16-eth1	10.0.183.146
gs17-eth0	172.16.6.52
