0,1,8.0021514964,500
0,22,8.0339165453,500
0,27,2.1179706226,500
0,1476,2.04089463126,500
1,0,8.0021514964,500
1,2,8.03114872,500
1,26,2.32066107195,500
1,1475,2.247950507,500
2,1,8.03114872,500
2,3,8.01701627236,500
2,25,2.40614336191,500
2,1474,2.40263559165,500
3,2,8.01701627236,500
3,4,8.01829103438,500
3,23,1.60024312391,500
3,24,2.37135588177,500
3,1473,2.41834674927,500
4,3,8.01829103438,500
4,5,8.03665873913,500
4,44,2.24362223598,500
4,1472,2.30030652249,500
5,4,8.03665873913,500
5,6,5.97998585085,500
5,43,2.03701176448,500
5,1471,2.1316702702,500
6,5,5.97998585085,500
6,7,2.07200732796,500
6,42,3.90507846584,500
6,1489,0.741511599437,500
7,6,2.07200732796,500
7,8,8.04740474532,500
7,42,1.85639413089,500
7,1489,1.92819217615,500
8,7,8.04740474532,500
8,9,8.03542394153,500
8,41,1.80510714475,500
8,1488,1.83582713007,500
9,8,8.03542394153,500
9,10,8.00013729211,500
9,40,1.88884416264,500
9,1487,1.89607470479,500
10,9,8.00013729211,500
10,11,8.02509269893,500
10,39,2.12184272649,500
10,1486,2.06587468804,500
11,10,8.02509269893,500
11,12,5.9825701819,500
11,38,2.32231526666,500
11,1484,2.25926614363,500
11,1485,4.07080879969,500
12,11,5.9825701819,500
12,13,2.0935186351,500
12,37,4.19899229806,500
12,1483,1.56749199518,500
13,12,2.0935186351,500
13,14,8.00875389486,500
13,37,2.32794258901,500
13,1483,2.49643442359,500
14,13,8.00875389486,500
14,15,8.02204255314,500
14,35,2.38778998634,500
14,36,1.60057820946,500
14,1482,2.42114710129,500
15,14,8.02204255314,500
15,16,7.54168665033,500
15,34,2.23664395507,500
15,1481,2.31130303625,500
16,15,7.54168665033,500
16,17,0.458329846124,500
16,33,1.05750749868,500
16,1480,1.71774281629,500
17,16,0.458329846124,500
17,18,0.806242519971,500
17,33,1.02407880663,500
17,1480,2.10021254758,500
18,17,0.806242519971,500
18,19,7.33635048648,500
18,32,1.50659189355,500
18,33,1.28691109102,500
18,1480,2.74797049924,500
19,18,7.33635048648,500
19,20,5.96634916371,500
19,31,1.8536983467,500
19,1479,1.93399780557,500
20,19,5.96634916371,500
20,21,2.07363679099,500
20,30,1.805308586,500
20,1478,0.305333316284,500
21,20,2.07363679099,500
21,22,8.00394683353,500
21,29,1.80132845942,500
21,30,0.272182271033,500
21,1478,1.81414859371,500
22,0,8.0339165453,500
22,21,8.00394683353,500
22,28,1.93436984699,500
22,1477,1.84814745936,500
23,3,1.60024312391,500
23,24,2.02853792607,500
23,44,10.0326046126,500
23,59,2.36314405099,500
24,3,2.37135588177,500
24,23,2.02853792607,500
24,25,8.00247401732,500
24,59,1.53490519903,500
24,60,2.33727038599,500
25,2,2.40614336191,500
25,24,8.00247401732,500
25,26,8.01895940601,500
25,58,2.4245520463,500
26,1,2.32066107195,500
26,25,8.01895940601,500
26,27,8.01953658928,500
26,57,2.36726458426,500
27,0,2.1179706226,500
27,26,8.01953658928,500
27,28,8.01069267548,500
27,56,2.19189393461,500
28,22,1.93436984699,500
28,27,8.01069267548,500
28,29,8.02409402988,500
28,55,1.97888615087,500
29,21,1.80132845942,500
29,28,8.02409402988,500
29,30,2.0655954859,500
29,54,1.83461715666,500
30,20,1.805308586,500
30,21,0.272182271033,500
30,29,2.0655954859,500
30,31,5.9647036907,500
