0,1,4.42,500.0
0,36,4.42,500.0
0,51,9.47,500.0
0,52,10.28,500.0
0,423,48.37,500.0
1,0,4.42,500.0
1,2,4.35,500.0
1,50,7.75,500.0
1,51,8.68,500.0
1,423,46.88,500.0
2,1,4.35,500.0
2,3,4.45,500.0
2,49,5.88,500.0
2,50,6.85,500.0
2,423,45.07,500.0
3,2,4.45,500.0
3,4,4.38,500.0
3,48,3.92,500.0
3,49,4.89,500.0
3,423,42.87,500.0
4,3,4.38,500.0
4,5,4.45,500.0
4,47,2.39,500.0
4,48,3.02,500.0
4,423,40.38,500.0
5,4,4.45,500.0
5,6,4.38,500.0
5,46,2.43,500.0
5,47,2.14,500.0
6,5,4.38,500.0
6,7,4.4,500.0
6,45,4.1,500.0
6,46,3.24,500.0
7,6,4.4,500.0
7,8,2.18,500.0
7,44,6.09,500.0
7,45,5.11,500.0
8,7,2.18,500.0
8,9,2.25,500.0
8,43,7.3,500.0
8,44,6.21,500.0
9,8,2.25,500.0
9,10,4.37,500.0
9,42,7.95,500.0
9,44,7.05,500.0
10,9,4.37,500.0
10,11,4.42,500.0
10,41,9.64,500.0
10,42,8.82,500.0
11,10,4.42,500.0
11,12,4.44,500.0
11,40,11.1,500.0
11,41,10.39,500.0
12,11,4.44,500.0
12,13,4.41,500.0
12,39,12.24,500.0
12,40,11.71,500.0
12,434,4.53,95.9
13,12,4.41,500.0
13,14,4.41,500.0
13,38,12.97,500.0
13,39,12.66,500.0
13,437,4.98,93.06
14,13,4.41,500.0
14,15,4.43,500.0
14,37,13.33,500.0
14,38,13.18,500.0
15,14,4.43,500.0
15,16,4.4,500.0
15,75,13.3,500.0
16,15,4.4,500.0
16,17,4.36,500.0
16,74,12.85,500.0
16,75,13.14,500.0
16,423,2.95,500.0
17,16,4.36,500.0
17,18,4.46,500.0
17,73,12.13,500.0
17,74,12.53,500.0
18,17,4.46,500.0
18,19,4.4,500.0
18,72,10.92,500.0
18,73,11.55,500.0
19,18,4.4,500.0
19,20,4.38,500.0
19,71,9.47,500.0
19,72,10.23,500.0
20,19,4.38,500.0
20,21,4.41,500.0
20,70,7.77,500.0
20,71,8.75,500.0
21,20,4.41,500.0
21,22,4.4,500.0
21,69,5.85,500.0
21,70,6.83,500.0
22,21,4.4,500.0
22,23,4.4,500.0
22,68,3.9,500.0
22,69,4.88,500.0
23,22,4.4,500.0
23,24,4.41,500.0
23,67,2.34,500.0
23,68,3.05,500.0
24,23,4.41,500.0
24,25,4.39,500.0
24,66,2.43,500.0
24,67,2.17,500.0
25,24,4.39,500.0
25,26,4.4,500.0
25,65,4.08,500.0
25,66,3.25,500.0
26,25,4.4,500.0
26,27,4.4,500.0
26,64,6.08,500.0
26,65,5.11,500.0
27,26,4.4,500.0
27,28,4.38,500.0
27,63,7.95,500.0
27,64,7.05,500.0
28,27,4.38,500.0
28,29,4.4,500.0
28,62,9.65,500.0
28,63,8.82,500.0
29,28,4.4,500.0
29,30,4.43,500.0
29,61,11.09,500.0
29,62,10.41,500.0
30,29,4.43,500.0
30,31,4.43,500.0
30,60,12.2,500.0
30,61,11.68,500.0
31,30,4.43,500.0
31,32,4.37,500.0
31,59,12.91,500.0
31,60,12.61,500.0
32,31,4.37,500.0
32,33,4.41,500.0
32,58,13.36,500.0
32,59,13.17,500.0
33,32,4.41,500.0
33,34,4.41,500.0
33,57,13.32,500.0
34,33,4.41,500.0
34,35,4.41,500.0
34,56,12.87,500.0
34,57,13.16,500.0
35,34,4.41,500.0
35,36,4.42,500.0
35,54,12.1,500.0
35,55,12.58,500.0
36,0,4.42,500.0
36,35,4.42,500.0
36,52,10.96,500.0
36,53,11.05,500.0
36,54,11.58,500.0
37,14,13.33,500.0
37,38,4.37,500.0
37,75,4.43,500.0
37,76,23.82,500.0
37,83,9.34,500.0
38,13,12.97,500.0
38,14,13.18,500.0
38,37,4.37,500.0
38,39,4.42,500.0
38,84,9.95,500.0
38,441,4.41,106.2
39,12,12.24,500.0
39,13,12.66,500.0
39,38,4.42,500.0
39,40,4.44,500.0
39,84,7.79,500.0
39,449,5.63,85.47
39,456,5.03,117.63
40,11,11.1,500.0
40,12,11.71,500.0
40,39,4.44,500.0
40,41,4.38,500.0
40,84,7.64,500.0
40,426,4.2,174.25
41,10,9.64,500.0
41,11,10.39,500.0
41,40,4.38,500.0
41,42,4.46,500.0
41,84,9.53,500.0
41,430,4.92,194.42
41,447,4.84,192.81
41,454,5.17,170.68
42,9,7.95,500.0
42,10,8.82,500.0
42,41,4.46,500.0
