gs0-eth0	172.16.6.35
s1-eth1555	None
sat380-eth5	10.0.127.193
gs0-eth1	10.0.127.194
gs1-eth0	172.16.6.36
s1-eth1556	None
sat1146-eth5	10.1.115.49
gs1-eth1	10.1.115.50
gs2-eth0	172.16.6.37
s1-eth1557	None
sat335-eth7	10.0.112.209
gs2-eth1	10.0.112.210
gs3-eth0	172.16.6.38
s1-eth1558	None
sat435-eth5	10.0.145.161
gs3-eth1	10.0.145.162
gs4-eth0	172.16.6.39
s1-eth1559	None
sat146-eth6	10.0.52.225
gs4-eth1	10.0.52.226
gs5-eth0	172.16.6.40
s1-eth1560	None
sat1008-eth5	10.1.72.81
gs5-eth1	10.1.72.82
gs6-eth0	172.16.6.41
s1-eth1561	None
sat220-eth5	10.0.76.33
gs6-eth1	10.0.76.34
gs7-eth0	172.16.6.42
s1-eth1562	None
sat380-eth6	10.0.127.209
gs7-eth1	10.0.127.210
gs8-eth0	172.16.6.43
s1-eth1563	None
sat963-eth6	10.1.58.17
gs8-eth1	10.1.58.18
gs9-eth0	172.16.6.44
s1-eth1564	None
sat988-eth5	10.1.65.209
gs9-eth1	10.1.65.210
gs10-eth0	172.16.6.45
s1-eth1565	None
sat1183-eth6	10.1.126.145
gs10-eth1	10.1.126.146
gs11-eth0	172.16.6.46
s1-eth1566	None
sat1091-eth7	10.1.98.81
gs11-eth1	10.1.98.82
gs12-eth0	172.16.6.47
s1-eth1567	None
sat344-eth6	10.0.116.33
gs12-eth1	10.0.116.34
gs13-eth0	172.16.6.48
s1-eth1568	None
sat1183-eth7	10.1.126.161
gs13-eth1	10.1.126.162
gs14-eth0	172.16.6.49
s1-eth1569	None
sat1426-eth5	10.1.201.81
gs14-eth1	10.1.201.82
gs15-eth0	172.16.6.50
s1-eth1570	None
sat294-eth5	10.0.99.129
gs15-eth1	10.0.99.130
gs16-eth0	172.16.6.51
s1-eth1571	None
sat1454-eth5	10.1.210.97
gs16-eth1	10.1.210.98
gs17-eth0	172.16.6.52
s1-eth1572	None
sat412-eth5	10.0.138.65
gs17-eth1	10.0.138.66
gs18-eth0	172.16.6.53
s1-eth1573	None
sat435-eth6	10.0.145.177
gs18-eth1	10.0.145.178
gs19-eth0	172.16.6.54
s1-eth1574	None
sat1290-eth5	10.1.159.97
gs19-eth1	10.1.159.98
gs20-eth0	172.16.6.55
s1-eth1575	None
sat288-eth5	10.0.97.145
gs20-eth1	10.0.97.146
gs21-eth0	172.16.6.56
s1-eth1576	None
sat1148-eth5	10.1.115.209
gs21-eth1	10.1.115.210
gs22-eth0	172.16.6.57
s1-eth1577	None
sat1549-eth5	10.1.240.49
gs22-eth1	10.1.240.50
gs23-eth0	172.16.6.58
s1-eth1578	None
sat220-eth6	10.0.76.49
gs23-eth1	10.0.76.50
gs24-eth0	172.16.6.59
s1-eth1579	None
sat1219-eth5	10.1.137.225
gs24-eth1	10.1.137.226
gs25-eth0	172.16.6.60
s1-eth1580	None
sat1290-eth6	10.1.159.113
gs25-eth1	10.1.159.114
gs26-eth0	172.16.6.61
s1-eth1581	None
sat428-eth6	10.0.143.49
gs26-eth1	10.0.143.50
gs27-eth0	172.16.6.62
s1-eth1582	None
sat1066-eth6	10.1.90.49
gs27-eth1	10.1.90.50
gs28-eth0	172.16.6.63
s1-eth1583	None
sat1090-eth7	10.1.97.209
gs28-eth1	10.1.97.210
gs29-eth0	172.16.6.64
s1-eth1584	None
sat1194-eth6	10.1.130.33
gs29-eth1	10.1.130.34
gs30-eth0	172.16.6.65
s1-eth1585	None
sat222-eth6	10.0.77.1
gs30-eth1	10.0.77.2
gs31-eth0	172.16.6.66
s1-eth1586	None
sat321-eth5	10.0.108.97
gs31-eth1	10.0.108.98
gs32-eth0	172.16.6.67
s1-eth1587	None
sat1155-eth5	10.1.117.225
gs32-eth1	10.1.117.226
gs33-eth0	172.16.6.68
s1-eth1588	None
sat380-eth7	10.0.127.225
gs33-eth1	10.0.127.226
gs34-eth0	172.16.6.69
s1-eth1589	None
sat723-eth5	10.0.233.17
gs34-eth1	10.0.233.18
gs35-eth0	172.16.6.70
s1-eth1590	None
sat295-eth7	10.0.100.1
gs35-eth1	10.0.100.2
gs36-eth0	172.16.6.71
s1-eth1591	None
sat222-eth7	10.0.77.17
gs36-eth1	10.0.77.18
gs37-eth0	172.16.6.72
s1-eth1592	None
sat939-eth5	10.1.50.65
gs37-eth1	10.1.50.66
gs38-eth0	172.16.6.73
s1-eth1593	None
sat114-eth6	10.0.43.1
gs38-eth1	10.0.43.2
gs39-eth0	172.16.6.74
s1-eth1594	None
sat1069-eth5	10.1.91.33
gs39-eth1	10.1.91.34
gs40-eth0	172.16.6.75
s1-eth1595	None
sat1319-eth6	10.1.168.129
gs40-eth1	10.1.168.130
gs41-eth0	172.16.6.76
s1-eth1596	None
sat1262-eth6	10.1.151.65
gs41-eth1	10.1.151.66
gs42-eth0	172.16.6.77
s1-eth1597	None
sat1290-eth7	10.1.159.129
gs42-eth1	10.1.159.130
gs43-eth0	172.16.6.78
s1-eth1598	None
sat335-eth8	10.0.112.225
gs43-eth1	10.0.112.226
gs44-eth0	172.16.6.79
s1-eth1599	None
sat146-eth7	10.0.53.1
gs44-eth1	10.0.53.2
gs45-eth0	172.16.6.80
s1-eth1600	None
sat1290-eth8	10.1.159.145
gs45-eth1	10.1.159.146
gs46-eth0	172.16.6.81
s1-eth1601	None
sat366-eth5	10.0.123.17
gs46-eth1	10.0.123.18
gs47-eth0	172.16.6.82
s1-eth1602	None
sat1290-eth9	10.1.159.161
gs47-eth1	10.1.159.162
gs48-eth0	172.16.6.83
s1-eth1603	None
sat367-eth5	10.0.123.97
gs48-eth1	10.0.123.98
gs49-eth0	172.16.6.84
s1-eth1604	None
sat1022-eth7	10.1.76.113
gs49-eth1	10.1.76.114
gs50-eth0	172.16.6.85
s1-eth1605	None
sat264-eth5	10.0.90.1
gs50-eth1	10.0.90.2
gs51-eth0	172.16.6.86
s1-eth1606	None
sat335-eth9	10.0.113.1
gs51-eth1	10.0.113.2
gs52-eth0	172.16.6.87
s1-eth1607	None
sat23-eth6	10.0.13.193
gs52-eth1	10.0.13.194
gs53-eth0	172.16.6.88
s1-eth1608	None
sat1442-eth5	10.1.206.97
gs53-eth1	10.1.206.98
gs54-eth0	172.16.6.89
s1-eth1609	None
sat868-eth5	10.1.28.65
gs54-eth1	10.1.28.66
gs55-eth0	172.16.6.90
s1-eth1610	None
sat1291-eth6	10.1.160.17
gs55-eth1	10.1.160.18
gs56-eth0	172.16.6.91
s1-eth1611	None
sat940-eth5	10.1.50.145
gs56-eth1	10.1.50.146
gs57-eth0	172.16.6.92
s1-eth1612	None
sat480-eth5	10.0.159.225
gs57-eth1	10.0.159.226
gs58-eth0	172.16.6.93
s1-eth1613	None
sat1124-eth5	10.1.108.49
gs58-eth1	10.1.108.50
gs59-eth0	172.16.6.94
s1-eth1614	None
sat457-eth7	10.0.152.209
gs59-eth1	10.0.152.210
gs60-eth0	172.16.6.95
s1-eth1615	None
sat396-eth6	10.0.133.81
gs60-eth1	10.0.133.82
gs61-eth0	172.16.6.96
s1-eth1616	None
sat146-eth8	10.0.53.17
gs61-eth1	10.0.53.18
gs62-eth0	172.16.6.97
s1-eth1617	None
sat395-eth5	10.0.132.225
gs62-eth1	10.0.132.226
gs63-eth0	172.16.6.98
s1-eth1618	None
sat367-eth6	10.0.123.113
gs63-eth1	10.0.123.114
gs64-eth0	172.16.6.99
s1-eth1619	None
